Titre,Description,Paramètres,Status,Réponse
,"## Couple avec deux enfants - allocataire féminin - QF MSA de 150 en mai 2023

Ce cas permet de tester :
- [Param. appel] Mois et année du QF recherché 
- [Param. appel] Lieu de naissance en France
- [Param. appel] Sexe feminin
- [Param. appel] Deux prénoms
- [Réponse] Tableau d'informations car couple
- [Réponse] Tableau d'informations car deux enfants
- [Réponse] Régime MSA
- [Réponse] Quotient familial de 150
- [Réponse] Quotient familial ancien de mai 2023","{""codeCogInseeCommuneNaissance"":""08480"",""codeCogInseePaysNaissance"":""99100"",""sexeEtatCivil"":""F"",""nomNaissance"":""ROUX"",""prenoms"":[""JEANNE"",""STEPHANIE""],""anneeDateNaissance"":1987,""moisDateNaissance"":6,""annee"":2023,""mois"":5}",200,"{
  ""data"": {
    ""quotient_familial"": {
      ""fournisseur"": ""MSA"",
      ""valeur"": 150,
      ""annee"": 2023,
      ""mois"": 5,
      ""annee_calcul"": 2024,
      ""mois_calcul"": 12
    },
    ""allocataires"": [
      {
        ""nom_naissance"": ""ROUX"",
        ""nom_usage"": null,
        ""prenoms"": ""JEANNE STEPHANIE"",
        ""date_naissance"": ""1987-06-27"",
        ""sexe"": ""F""
      },
      {
        ""nom_naissance"": ""ROUX"",
        ""nom_usage"": null,
        ""prenoms"": ""LOIC NATHAN"",
        ""date_naissance"": ""1979-05-19"",
        ""sexe"": ""M""
      }
    ],
    ""enfants"": [
      {
        ""nom_naissance"": ""ROUX"",
        ""nom_usage"": null,
        ""prenoms"": ""ALEXIS VINCENT"",
        ""date_naissance"": ""2006-04-20"",
        ""sexe"": ""M""
      },
      {
        ""nom_naissance"": ""ROUX"",
        ""nom_usage"": null,
        ""prenoms"": ""FLEUR EDITH"",
        ""date_naissance"": ""2004-04-20"",
        ""sexe"": ""M""
      }
    ],
    ""adresse"": {
      ""destinataire"": ""Madame ROUX JEANNE"",
      ""complement_information"": null,
      ""complement_information_geographique"": null,
      ""numero_libelle_voie"": ""1 RUE MONTORGUEIL"",
      ""lieu_dit"": null,
      ""code_postal_ville"": ""75002 PARIS"",
      ""pays"": ""FRANCE""
    }
  },
  ""links"": {},
  ""meta"": {}
}"
,"## Couple avec deux enfants - allocataire masculin - QF MSA de 200 en septembre 2024

Ce cas permet de tester : 
- [Param. appel] Lieu de naissance en France
- [Param. appel] Sexe masculin
- [Param. appel] 1 prénom
- [Réponse] Tableau d'informations car couple
- [Réponse] Tableau d'informations car deux enfants
- [Réponse] Régime MSA
- [Réponse] Quotient familial de 200
- [Réponse] Quotient familial ancien de septembre 2024","{""codeCogInseeCommuneNaissance"":""51108"",""codeCogInseePaysNaissance"":""99100"",""sexeEtatCivil"":""M"",""nomNaissance"":""Martin"",""prenoms"":[""Pierre""],""anneeDateNaissance"":1987,""moisDateNaissance"":6,""jourDateNaissance"":27}",200,"{
  ""data"": {
    ""allocataires"": [
      {
        ""nom_naissance"": ""MARTIN"",
        ""nom_usage"": null,
        ""prenoms"": ""PIERRE ALEXIS FRANÇOIS"",
        ""date_naissance"": ""1978-06-27"",
        ""sexe"": ""M""
      },
      {
        ""nom_naissance"": ""LEROUGE"",
        ""nom_usage"": ""MARTIN"",
        ""prenoms"": ""JUSTINE ÉLISE"",
        ""date_naissance"": ""1979-05-19"",
        ""sexe"": ""F""
      }
    ],
    ""enfants"": [
      {
        ""nom_naissance"": ""MARTIN"",
        ""nom_usage"": null,
        ""prenoms"": ""ALEXIS VINCENT"",
        ""date_naissance"": ""2006-04-20"",
        ""sexe"": ""M""
      },
      {
        ""nom_naissance"": ""MARTIN"",
        ""nom_usage"": null,
        ""prenoms"": ""FLEUR EDITH"",
        ""date_naissance"": ""2010-04-20"",
        ""sexe"": ""F""
      }
    ],
    ""adresse"": {
      ""destinataire"": ""Monsieur MARTIN Pierre"",
      ""complement_information"": ""Bâtiment B"",
      ""complement_information_geographique"": ""Résidence Alouette"",
      ""numero_libelle_voie"": ""12 AVENUE DU GÉNÉRAL DE GAULLE"",
      ""lieu_dit"": null,
      ""code_postal_ville"": ""51000 CHÂLONS-EN-CHAMPAGNE"",
      ""pays"": ""FRANCE""
    },
    ""quotient_familial"": {
      ""fournisseur"": ""MSA"",
      ""valeur"": 200,
      ""annee"": 2024,
      ""mois"": 9,
      ""annee_calcul"": 2024,
      ""mois_calcul"": 12
    }
  },
  ""links"": {},
  ""meta"": {}
}"
,"## célibataire né aux Etats Unis avec deux enfants - allocataire féminin - QF CNAF de 300 en aout 2024

Ce cas permet de tester : 
- [Param. appel] Lieu de naissance en France
- [Param. appel] Sexe féminin
- [Param. appel] 1 prénom
- [Réponse] Tableau d'informations 1 seul allocataire
- [Réponse] Tableau d'informations car deux enfants
- [Réponse] Régime CNAF
- [Réponse] Quotient familial de 300
- [Réponse] Quotient familial ancien de aout 2024","{""codeCogInseePaysNaissance"":""99404"",""sexeEtatCivil"":""F"",""nomNaissance"":""SIMPSON"",""prenoms"":[""Marge""],""anneeDateNaissance"":1980,""moisDateNaissance"":11,""jourDateNaissance"":15}",200,"{
  ""data"": {
    ""allocataires"": [
      {
        ""nom_naissance"": ""BROWN"",
        ""nom_usage"": null,
        ""prenoms"": ""Marge"",
        ""date_naissance"": ""1980-11-15"",
        ""sexe"": ""F""
      }
    ],
    ""enfants"": [
      {
        ""nom_naissance"": ""BROWN"",
        ""nom_usage"": null,
        ""prenoms"": ""Bart"",
        ""date_naissance"": ""2012-02-28"",
        ""sexe"": ""M""
      },
      {
        ""nom_naissance"": ""SIMPSON"",
        ""nom_usage"": null,
        ""prenoms"": ""LISA"",
        ""date_naissance"": ""2013-03-01"",
        ""sexe"": ""F""
      }
    ],
    ""adresse"": {
      ""destinataire"": ""Madame SIMPSON Marge"",
      ""complement_information"": null,
      ""complement_information_geographique"": null,
      ""numero_libelle_voie"": ""1 PLACE DE L'HÔTEL DE VILLE'"",
      ""lieu_dit"": null,
      ""code_postal_ville"": ""51000 CHÂLONS-EN-CHAMPAGNE"",
      ""pays"": ""FRANCE""
    },
    ""quotient_familial"": {
      ""fournisseur"": ""CNAF"",
      ""valeur"": 300,
      ""annee"": 2024,
      ""mois"": 8,
      ""annee_calcul"": 2024,
      ""mois_calcul"": 12
    }
  },
  ""links"": {},
  ""meta"": {}
}"
,"## Famille avec quatre enfants (scolarisé / boursier / non boursier / majeur)

Ce cas permet de tester :
* la gestion d'une famille avec quatre enfants
* la prise en compte de profils enfants différents (scolarisé, boursier, non boursier/scolarisé, majeur)","{""codeCogInseeCommuneNaissance"":""13001"",""codeCogInseePaysNaissance"":""99100"",""sexeEtatCivil"":""F"",""nomNaissance"":""DUPONT"",""prenoms"":[""SOPHIE""],""anneeDateNaissance"":1982,""moisDateNaissance"":9,""jourDateNaissance"":3}",200,"{
  ""data"": {
    ""allocataires"": [
      {
        ""nom_naissance"": ""DUPONT"",
        ""nom_usage"": null,
        ""prenoms"": ""SOPHIE"",
        ""date_naissance"": ""1982-09-03"",
        ""sexe"": ""F""
      }
    ],
    ""enfants"": [
      {
        ""nom_naissance"": ""DUPONT"",
        ""nom_usage"": null,
        ""prenoms"": ""LOUISE"",
        ""date_naissance"": ""2007-06-22"",
        ""sexe"": ""F""
      },
      {
        ""nom_naissance"": ""DUPONT"",
        ""nom_usage"": null,
        ""prenoms"": ""LAURA"",
        ""date_naissance"": ""2013-11-15"",
        ""sexe"": ""F""
      },
      {
        ""nom_naissance"": ""DUPONT"",
        ""nom_usage"": null,
        ""prenoms"": ""INES"",
        ""date_naissance"": ""2016-12-03"",
        ""sexe"": ""F""
      },
      {
        ""nom_naissance"": ""DUPONT"",
        ""nom_usage"": null,
        ""prenoms"": ""MAXIME"",
        ""date_naissance"": ""2015-09-01"",
        ""sexe"": ""M""
      }
    ],
    ""adresse"": {
      ""destinataire"": ""Madame DUPONT SOPHIE"",
      ""complement_information"": null,
      ""complement_information_geographique"": null,
      ""numero_libelle_voie"": ""15 COURS JULIEN"",
      ""lieu_dit"": null,
      ""code_postal_ville"": ""13006 MARSEILLE"",
      ""pays"": ""FRANCE""
    },
    ""quotient_familial"": {
      ""fournisseur"": ""CNAF"",
      ""valeur"": 900,
      ""annee"": 2023,
      ""mois"": 6,
      ""annee_calcul"": 2024,
      ""mois_calcul"": 12
    }
  },
  ""links"": {},
  ""meta"": {}
}"
,"## Famille GIRAUD avec trois enfants

Ce cas permet de tester :
* la gestion d'une famille avec trois enfants
* parent : GIRAUD Anne","{""codeCogInseeCommuneNaissance"":""13002"",""codeCogInseePaysNaissance"":""99100"",""sexeEtatCivil"":""F"",""nomNaissance"":""GIRAUD"",""prenoms"":[""ANNE""],""anneeDateNaissance"":1988,""moisDateNaissance"":12,""jourDateNaissance"":1}",200,"{
  ""data"": {
    ""allocataires"": [
      {
        ""nom_naissance"": ""GIRAUD"",
        ""nom_usage"": null,
        ""prenoms"": ""ANNE"",
        ""date_naissance"": ""1988-12-01"",
        ""sexe"": ""F""
      }
    ],
    ""enfants"": [
      {
        ""nom_naissance"": ""GIRAUD"",
        ""nom_usage"": null,
        ""prenoms"": ""INES"",
        ""date_naissance"": ""2004-03-30"",
        ""sexe"": ""F""
      },
      {
        ""nom_naissance"": ""GIRAUD"",
        ""nom_usage"": null,
        ""prenoms"": ""SARAH"",
        ""date_naissance"": ""2012-07-12"",
        ""sexe"": ""F""
      },
      {
        ""nom_naissance"": ""GIRAUD"",
        ""nom_usage"": null,
        ""prenoms"": ""LEA"",
        ""date_naissance"": ""2018-11-25"",
        ""sexe"": ""F""
      }
    ],
    ""adresse"": {
      ""destinataire"": ""Madame GIRAUD ANNE"",
      ""complement_information"": null,
      ""complement_information_geographique"": null,
      ""numero_libelle_voie"": ""8 BOULEVARD JEAN JAURÈS"",
      ""lieu_dit"": null,
      ""code_postal_ville"": ""13400 AUBAGNE"",
      ""pays"": ""FRANCE""
    },
    ""quotient_familial"": {
      ""fournisseur"": ""CNAF"",
      ""valeur"": 1200,
      ""annee"": 2023,
      ""mois"": 6,
      ""annee_calcul"": 2024,
      ""mois_calcul"": 12
    }
  },
  ""links"": {},
  ""meta"": {}
}"
,"## IDENTITÉ CAS ETRANGER

Ce cas est le cas personne étrangère de l'ensemble des cas de test d'identité/limite.
Il a pour but de décrire une personne fictive avec l'ensemble de ses paramètres
et la réponse lorsque celui ci est trouvé.","{""codeCogInseePaysNaissance"":""99350"",""sexeEtatCivil"":""M"",""nomNaissance"":""FAKIR"",""prenoms"":[""EYMEN"",""MOHAMED""],""anneeDateNaissance"":1992,""moisDateNaissance"":11,""jourDateNaissance"":14}",200,"{
  ""data"": {
    ""allocataires"": [
      {
        ""nom_naissance"": ""FAKIR"",
        ""nom_usage"": null,
        ""prenoms"": ""EYMEN MOHAMED"",
        ""date_naissance"": ""1992-11-14"",
        ""sexe"": ""F""
      }
    ],
    ""enfants"": [],
    ""adresse"": {
      ""destinataire"": ""Monsieur FAKOR EYMEN MOHAMED"",
      ""complement_information"": null,
      ""complement_information_geographique"": null,
      ""numero_libelle_voie"": ""19 RUE ARISTIDE BRIAND"",
      ""lieu_dit"": null,
      ""code_postal_ville"": ""92330 SCEAUX"",
      ""pays"": ""FRANCE""
    },
    ""quotient_familial"": {
      ""fournisseur"": ""CNAF"",
      ""valeur"": 4270,
      ""annee"": 2023,
      ""mois"": 6,
      ""annee_calcul"": 2024,
      ""mois_calcul"": 12
    }
  },
  ""links"": {},
  ""meta"": {}
}"
,"## IDENTITÉ CAS NOMINAL

Ce cas est un cas limite de l'ensemble des cas de test d'identité/limite.

Il comporte des erreurs dans les prenoms qui ne changent pas la phonétique. Ici, il y a suffisament
de donnée de naissance pour compenser les erreurs et retrouver l'identité.

Vous trouverez des variations des paramètres d'entré ainsi que les différents cas
d'erreur selon les informations que vous fournirez.","{""codeCogInseeCommuneNaissance"":""08480"",""codeCogInseePaysNaissance"":""99100"",""sexeEtatCivil"":""F"",""nomNaissance"":""LEFEBVRE"",""prenoms"":[""ALEXI"",""GEROME"",""JEN-PHILIPE""],""anneeDateNaissance"":1982,""moisDateNaissance"":12,""jourDateNaissance"":27}",200,"{
  ""data"": {
    ""allocataires"": [
      {
        ""nom_naissance"": ""LEFEBVRE"",
        ""nom_usage"": null,
        ""prenoms"": ""ALEXIS GÉRÔME JEAN-PHILIPPE"",
        ""date_naissance"": ""1982-12-27"",
        ""sexe"": ""F""
      }
    ],
    ""enfants"": [],
    ""adresse"": {
      ""destinataire"": ""Monsieur LEFEBVRE ALEXIS GÉRÔME JEAN-PHILIPPE"",
      ""complement_information"": null,
      ""complement_information_geographique"": null,
      ""numero_libelle_voie"": ""1 RUE MONTORGUEIL"",
      ""lieu_dit"": null,
      ""code_postal_ville"": ""75002 PARIS"",
      ""pays"": ""FRANCE""
    },
    ""quotient_familial"": {
      ""fournisseur"": ""CNAF"",
      ""valeur"": 2550,
      ""annee"": 2023,
      ""mois"": 6,
      ""annee_calcul"": 2024,
      ""mois_calcul"": 12
    }
  },
  ""links"": {},
  ""meta"": {}
}"
,"## IDENTITÉ CAS NOMINAL

Ce cas est un cas limite de l'ensemble des cas de test d'identité/limite.

Il comporte des erreurs dans les prenoms qui changent la phonétique. Ici, il y a suffisament
de donnée de naissance pour compenser les erreurs et retrouver l'identité.

Vous trouverez des variations des paramètres d'entré ainsi que les différents cas
d'erreur selon les informations que vous fournirez.","{""codeCogInseeCommuneNaissance"":""08480"",""codeCogInseePaysNaissance"":""99100"",""sexeEtatCivil"":""F"",""nomNaissance"":""LEFEBVRE"",""prenoms"":[""ALEIXS"",""GRÉÔME"",""JEAN-PHILIPPE""],""anneeDateNaissance"":1982,""moisDateNaissance"":12,""jourDateNaissance"":27}",200,"{
  ""data"": {
    ""allocataires"": [
      {
        ""nom_naissance"": ""LEFEBVRE"",
        ""nom_usage"": null,
        ""prenoms"": ""ALEXIS GÉRÔME JEAN-PHILIPPE"",
        ""date_naissance"": ""1982-12-27"",
        ""sexe"": ""F""
      }
    ],
    ""enfants"": [],
    ""adresse"": {
      ""destinataire"": ""Monsieur LEFEBVRE ALEXIS GÉRÔME JEAN-PHILIPPE"",
      ""complement_information"": null,
      ""complement_information_geographique"": null,
      ""numero_libelle_voie"": ""1 RUE MONTORGUEIL"",
      ""lieu_dit"": null,
      ""code_postal_ville"": ""75002 PARIS"",
      ""pays"": ""FRANCE""
    },
    ""quotient_familial"": {
      ""fournisseur"": ""CNAF"",
      ""valeur"": 2550,
      ""annee"": 2023,
      ""mois"": 6,
      ""annee_calcul"": 2024,
      ""mois_calcul"": 12
    }
  },
  ""links"": {},
  ""meta"": {}
}"
,"## IDENTITÉ CAS NOMINAL

Ce cas fait partie de l'ensemble des cas de test identite-cas-nominal/limite.
Les données de jour et de mois de naissance ont été retiré.

Il y a suffisament de données de nom/prénoms dans les paramètres pour compenser
l'absence des données de naissance.

Vous trouverez des variations des paramètres d'entré ainsi que les différents cas
d'erreur selon les informations que vous fournirez.","{""codeCogInseeCommuneNaissance"":""08480"",""codeCogInseePaysNaissance"":""99100"",""sexeEtatCivil"":""F"",""nomNaissance"":""LEFEBVRE"",""prenoms"":[""ALEXIS"",""GÉRÔME"",""JEAN-PHILIPPE""],""anneeDateNaissance"":1982}",200,"{
  ""data"": {
    ""allocataires"": [
      {
        ""nom_naissance"": ""LEFEBVRE"",
        ""nom_usage"": null,
        ""prenoms"": ""ALEXIS GÉRÔME JEAN-PHILIPPE"",
        ""date_naissance"": ""1982-12-27"",
        ""sexe"": ""F""
      }
    ],
    ""enfants"": [],
    ""adresse"": {
      ""destinataire"": ""Monsieur LEFEBVRE ALEXIS GÉRÔME JEAN-PHILIPPE"",
      ""complement_information"": null,
      ""complement_information_geographique"": null,
      ""numero_libelle_voie"": ""1 RUE MONTORGUEIL"",
      ""lieu_dit"": null,
      ""code_postal_ville"": ""75002 PARIS"",
      ""pays"": ""FRANCE""
    },
    ""quotient_familial"": {
      ""fournisseur"": ""CNAF"",
      ""valeur"": 2550,
      ""annee"": 2023,
      ""mois"": 6,
      ""annee_calcul"": 2024,
      ""mois_calcul"": 12
    }
  },
  ""links"": {},
  ""meta"": {}
}"
,"## IDENTITÉ CAS NOMINAL

Ce cas fait partie de l'ensemble des cas de test identite-cas-nominal/limite.
Les deuxième et troisième prenoms ont été retiré des données

Il y suffisament de donnée de naissance dans cet ensemble de paramètre pour permettre
de compenser les données manquantes

Vous trouverez des variations des paramètres d'entré ainsi que les différents cas
d'erreur selon les informations que vous fournirez.","{""codeCogInseeCommuneNaissance"":""08480"",""codeCogInseePaysNaissance"":""99100"",""sexeEtatCivil"":""F"",""nomNaissance"":""LEFEBVRE"",""prenoms"":[""ALEXIS""],""anneeDateNaissance"":1982,""moisDateNaissance"":12,""jourDateNaissance"":27}",200,"{
  ""data"": {
    ""allocataires"": [
      {
        ""nom_naissance"": ""LEFEBVRE"",
        ""nom_usage"": null,
        ""prenoms"": ""ALEXIS GÉRÔME JEAN-PHILIPPE"",
        ""date_naissance"": ""1982-12-27"",
        ""sexe"": ""F""
      }
    ],
    ""enfants"": [],
    ""adresse"": {
      ""destinataire"": ""Monsieur LEFEBVRE ALEXIS GÉRÔME JEAN-PHILIPPE"",
      ""complement_information"": null,
      ""complement_information_geographique"": null,
      ""numero_libelle_voie"": ""1 RUE MONTORGUEIL"",
      ""lieu_dit"": null,
      ""code_postal_ville"": ""75002 PARIS"",
      ""pays"": ""FRANCE""
    },
    ""quotient_familial"": {
      ""fournisseur"": ""CNAF"",
      ""valeur"": 2550,
      ""annee"": 2023,
      ""mois"": 6,
      ""annee_calcul"": 2024,
      ""mois_calcul"": 12
    }
  },
  ""links"": {},
  ""meta"": {}
}"
